,player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
0,Dimitri Payet,10.0,fr FRA,FW,33-255,66.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.0,25.0,33.0,75.8,1.0,26.0,4.0,0.0,0.0,445.0,127.0,13.0,15.0,86.7,8.0,9.0,88.9,4.0,7.0,57.1,3.0,2.0,2.0,2.0,28.0,5.0,0.0,0.0,5.0,3.0,4.0,3.0,0.0,3.0,0.0,19.0,4.0,10.0,3.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,13.0,1.0,32.0,0.0,0.0,0.0,114.0,61.0,0.0,0.0,2.0,0.0,39.0,30.0,76.9,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
1,Mickaël Cuisance,17.0,fr FRA,FW,21-115,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,80.0,1.0,19.0,1.0,2.0,2.0,256.0,45.0,7.0,8.0,87.5,3.0,5.0,60.0,3.0,4.0,75.0,0.0,3.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,16.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,20.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19.0,6.0,0.0,22.0,100.0,2.0,0.0,87.0,22.0,1.0,0.0,0.0,1.0,21.0,19.0,90.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2,Valère Germain,28.0,fr FRA,LM,30-236,75.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,14.0,1.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,11.0,15.0,73.3,0.0,11.0,1.0,0.0,0.0,188.0,39.0,5.0,6.0,83.3,3.0,5.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,0.0,12.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,28.6,7.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,12.0,6.0,4.0,21.0,0.0,0.0,0.0,36.0,16.0,1.0,0.0,3.0,0.0,27.0,17.0,63.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,33.3
3,Darío Benedetto,9.0,ar ARG,LM,30-206,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,42.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Pape Gueye,22.0,sn SEN,"CM,DM",21-320,74.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,65.0,11.0,2.0,2.0,2.0,0.1,0.1,0.0,3.0,0.0,52.0,56.0,92.9,3.0,48.0,2.0,1.0,2.0,962.0,213.0,21.0,22.0,95.5,23.0,24.0,95.8,5.0,7.0,71.4,0.0,1.0,0.0,0.0,55.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,7.0,48.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,4.0,36.4,2.0,9.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,24.0,39.0,5.0,1.0,64.0,50.0,1.0,0.0,198.0,65.0,0.0,0.0,0.0,0.0,48.0,45.0,93.8,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,40.0
5,Kevin Strootman,6.0,nl NED,CM,30-300,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,100.0,2.0,11.0,0.0,0.0,0.0,171.0,52.0,4.0,4.0,100.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,41.0,17.0,0.0,0.0,0.0,1.0,13.0,12.0,92.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Morgan Sanson,8.0,fr FRA,CM,26-113,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,29.0,6.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,32.0,40.0,80.0,2.0,42.0,2.0,0.0,0.0,490.0,120.0,17.0,20.0,85.0,12.0,12.0,100.0,2.0,6.0,33.3,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,3.0,4.0,6.0,33.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,1.0,2.0,50.0,1.0,6.0,20.7,12.0,16.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,9.0,33.0,11.0,1.0,50.0,0.0,0.0,0.0,175.0,82.0,0.0,0.0,2.0,3.0,48.0,38.0,79.2,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
7,Florian Thauvin,26.0,fr FRA,RM,27-318,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,0.0,0.0,1.0,0.0,0.0,0.3,3.0,0.0,28.0,36.0,77.8,5.0,42.0,8.0,1.0,3.0,348.0,172.0,21.0,23.0,91.3,5.0,8.0,62.5,1.0,3.0,33.3,3.0,1.0,2.0,0.0,34.0,2.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,1.0,7.0,30.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,30.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,28.0,16.0,2.0,44.0,33.3,1.0,0.0,225.0,146.0,1.0,2.0,5.0,1.0,57.0,40.0,70.2,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
8,Marley Aké,23.0,fr FRA,RM,19-339,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,7.0,1.0,0.0,1.0,105.0,6.0,5.0,5.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,10.0,0.0,0.0,0.0,26.0,7.0,0.0,0.0,1.0,0.0,10.0,8.0,80.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,Boubacar Kamara,4.0,fr FRA,DM,21-016,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,36.0,80.6,1.0,33.0,1.0,0.0,2.0,455.0,99.0,17.0,21.0,81.0,9.0,10.0,90.0,3.0,5.0,60.0,0.0,2.0,0.0,0.0,35.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,6.0,6.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,50.0,1.0,7.0,46.7,3.0,8.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,18.0,23.0,8.0,0.0,46.0,0.0,0.0,1.0,73.0,40.0,1.0,0.0,1.0,2.0,32.0,29.0,90.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,100.0
