,player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
0,Steven Bergwijn,23.0,nl NED,"FW,AM",23-115,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,43.0,88.4,0.0,44.0,8.0,2.0,3.0,622.0,106.0,17.0,17.0,100.0,18.0,21.0,85.7,1.0,2.0,50.0,1.0,3.0,0.0,0.0,41.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,1.0,1.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,36.4,1.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,25.0,29.0,1.0,47.0,66.7,2.0,0.0,358.0,226.0,6.0,0.0,1.0,2.0,55.0,39.0,70.9,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1,Son Heung-min,7.0,kr KOR,LW,28-207,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,44.0,10.0,1.0,0.0,0.0,0.1,0.1,0.1,5.0,0.0,28.0,36.0,77.8,2.0,32.0,5.0,2.0,3.0,380.0,49.0,18.0,22.0,81.8,10.0,11.0,90.9,0.0,2.0,0.0,2.0,0.0,2.0,0.0,35.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,30.0,3.0,3.0,5.0,27.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,30.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,15.0,28.0,4.0,43.0,66.7,2.0,0.0,180.0,60.0,0.0,2.0,2.0,1.0,54.0,37.0,68.5,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,50.0
2,Gareth Bale,9.0,wls WAL,RW,31-199,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,1.0,0.0,2.0,0.0,0.0,0.1,2.0,0.0,15.0,25.0,60.0,1.0,22.0,6.0,0.0,2.0,229.0,79.0,8.0,10.0,80.0,4.0,8.0,50.0,2.0,4.0,50.0,1.0,2.0,0.0,0.0,24.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,4.0,7.0,20.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,25.0,1.0,8.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,12.0,17.0,1.0,31.0,0.0,0.0,0.0,152.0,74.0,0.0,0.0,1.0,0.0,46.0,25.0,54.3,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0
3,Lucas Moura,27.0,br BRA,RW,28-171,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,8.0,11.0,72.7,1.0,17.0,4.0,4.0,5.0,116.0,37.0,5.0,7.0,71.4,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,10.0,3.0,16.0,80.0,4.0,0.0,85.0,43.0,0.0,2.0,1.0,2.0,18.0,12.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
4,Pierre Højbjerg,5.0,dk DEN,CM,25-179,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,16.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,81.0,90.0,90.0,13.0,77.0,4.0,1.0,1.0,1688.0,515.0,22.0,26.0,84.6,46.0,49.0,93.9,12.0,13.0,92.3,0.0,11.0,3.0,0.0,86.0,4.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,76.0,4.0,10.0,10.0,77.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,2.0,1.0,2.0,2.0,3.0,66.7,1.0,5.0,31.3,5.0,7.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,21.0,57.0,27.0,1.0,94.0,100.0,1.0,0.0,414.0,197.0,3.0,0.0,1.0,0.0,83.0,75.0,90.4,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0
5,Tanguy Ndombele,28.0,fr FRA,CM,24-034,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,9.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,36.0,42.0,85.7,5.0,48.0,8.0,7.0,10.0,723.0,179.0,13.0,14.0,92.9,16.0,18.0,88.9,7.0,8.0,87.5,0.0,6.0,0.0,0.0,42.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,4.0,3.0,34.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,50.0,1.0,5.0,55.6,3.0,6.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,5.0,16.0,37.0,13.0,0.0,63.0,70.0,7.0,1.0,192.0,134.0,0.0,0.0,3.0,0.0,43.0,41.0,95.3,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,50.0
6,Érik Lamela,11.0,ar ARG,CM,28-333,17.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,6.0,7.0,85.7,0.0,5.0,3.0,0.0,0.0,81.0,18.0,4.0,4.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,9.0,0.0,0.0,0.0,67.0,33.0,1.0,0.0,0.0,0.0,11.0,8.0,72.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Ben Davies,33.0,wls WAL,"WB,LB",27-282,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,16.0,3.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,43.0,54.0,79.6,2.0,42.0,2.0,3.0,3.0,794.0,260.0,18.0,21.0,85.7,23.0,24.0,95.8,2.0,8.0,25.0,1.0,1.0,1.0,0.0,45.0,9.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,34.0,10.0,10.0,40.0,4.0,2.0,8.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.8,9.0,5.0,2.0,0.0,0.0,1.0,4.0,7.0,0.0,8.0,21.0,28.0,21.0,0.0,58.0,100.0,3.0,0.0,157.0,74.0,2.0,0.0,0.0,0.0,47.0,40.0,85.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,100.0
8,Moussa Sissoko,17.0,fr FRA,"WB,RB",31-168,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,10.0,2.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,66.0,85.0,77.6,2.0,54.0,7.0,2.0,5.0,1097.0,334.0,42.0,47.0,89.4,18.0,22.0,81.8,6.0,12.0,50.0,1.0,1.0,1.0,1.0,67.0,18.0,1.0,0.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,53.0,16.0,16.0,6.0,58.0,3.0,17.0,1.0,0.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,20.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,7.0,34.0,36.0,29.0,2.0,75.0,40.0,2.0,0.0,319.0,211.0,2.0,1.0,0.0,0.0,60.0,53.0,88.3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
9,Joe Rodon,14.0,wls WAL,CB,23-101,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,68.0,94.1,1.0,52.0,2.0,0.0,0.0,1326.0,353.0,21.0,22.0,95.5,36.0,38.0,94.7,7.0,8.0,87.5,0.0,2.0,0.0,0.0,67.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,7.0,2.0,61.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,100.0,0.0,4.0,40.0,8.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,8.0,30.0,44.0,2.0,1.0,73.0,0.0,0.0,0.0,232.0,83.0,0.0,0.0,1.0,0.0,56.0,55.0,98.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,60.0
